"ID_на_сайте","Наименование","Ссылка","Промо_цена","Регулярная_цена","Бренд"
540875,"Чай черный Richard Year of the roral dragon, 80г",https://online.metro-cc.ru/products/chay-chernyy-richard-year-of-the-roral-dragon-80g,,39900,RICHARD
596294299,"Чай черный Richman Earl Grey крупный лист, 100г",https://online.metro-cc.ru/products/100g-chay-chernyy-richman-erl-grey-krupnyy-list,15900,22200,RICHMAN
596292269,"Чай черный Richman английский завтрак, 40г",https://online.metro-cc.ru/products/40g-chay-chernyy-richman-angliyskiy-zavtrak,12900,19500,RICHMAN
596292274,"Чай черный Richman бергамот, 40г",https://online.metro-cc.ru/products/40g-chay-chernyy-richman-bergamot,12900,20500,RICHMAN
603139830,"Чай черный Tess High Ceylon в пакетиках (2.25г x 25шт), 56г",https://online.metro-cc.ru/products/25shtx225g-chay-chernyy-tess-high-ceylon-v-paketikah,,10900,TESS
604484840,"Чай черный Tess Pleasure шиповник-яблоко листовой, 100г",https://online.metro-cc.ru/products/100g-chay-chernyy-tess-pleasure-shipovnikyabloko-listovoy,10900,13900,TESS
603139835,"Чай черный Tess Sunrise в пакетиках (1.8г x 25шт), 45г",https://online.metro-cc.ru/products/25shtx18g-chay-chernyy-tess-sunrise-v-paketikah,,10900,TESS
6133786,"Чай черный Алтайвита с шиповником (2г х 15пак), 30г",https://online.metro-cc.ru/products/chernyj-altajvita-s-shipovnikom-15x2g,10900,13000,АЛТАЙВИТА
6133901,"Чай черный Алтайвита со смородиной (2г х 15пак), 30г",https://online.metro-cc.ru/products/chernyj-altajvita-so-smorodinoj-15x2g,10900,13000,АЛТАЙВИТА
603139825,"Чай черный Гита индийский в пакетиках (2г x 25шт), 50г",https://online.metro-cc.ru/products/25shth2g-chay-chernyy-gita-indiyskiy-v-paketikah,,3850,ГИТА
603136515,"Чай черный Принцесса Канди цейлон в пакетиках (2г x 25шт), 50г",https://online.metro-cc.ru/products/25shth2g-chay-chernyy-printsessa-kandi-tseylon-v-paketikah,5490,6190,ПРИНЦЕССА КАНДИ
603138095,"Чай черный Принцесса Нури Солнце цейлона листовой, 250г",https://online.metro-cc.ru/products/250g-chay-chernyy-printsessa-nuri-solntse-tseylona-listovoy,26900,32900,ПРИНЦЕССА НУРИ
603139820,"Чай черный Принцесса Нури высокогорный гранулированный, 250г",https://online.metro-cc.ru/products/250g-chay-chernyy-printsessa-nuri-vysokogornyy-granulirovannyy,16900,19900,ПРИНЦЕССА НУРИ
603138100,"Чай черный Принцесса Нури высокогорный листовой, 100г",https://online.metro-cc.ru/products/100g-chay-chernyy-printsessa-nuri-vysokogornyy-listovoy,8890,9890,ПРИНЦЕССА НУРИ
601742803,"Чай черный Принцесса Ява сочный лимон в пакетиках (1.5г x 25шт), 38г",https://online.metro-cc.ru/products/25shth15g-chay-zelenyy-printsessa-yava-sochnyy-limon-v-paketikah,6090,6990,ПРИНЦЕССА ЯВА
596351737,"Чайный напиток Herbarus Ассорти (1.8г х 24шт), 43г",https://online.metro-cc.ru/products/24shth18g-chaynyy-napitok-herbarus-assorti,18900,25900,HERBARUS
601245388,"Чайный напиток Herbarus Заряд витаминов (1.8г x 24шт), 43.2г",https://online.metro-cc.ru/products/24h18g-chaynyy-napitok-herbarus-zaryad-vitaminov,18900,25900,HERBARUS
601243628,"Чайный напиток Herbarus Имбирная энергия (2г x 24шт), 48г",https://online.metro-cc.ru/products/24h2g-chaynyy-napitok-herbarus-imbirnaya-energiya,18900,25900,HERBARUS
